,neutral,rank_x,weighted_points_x,rank_y,weighted_points_y,weighted_diff,rank_diff,label
1644,0,31.0,601.2233333333334,65.58333333333333,390.9975,210.22583333333336,-34.58333333333333,1
1645,1,7.833333333333333,908.755,23.25,616.2358333333333,292.5191666666667,-15.416666666666668,1
1646,1,22.416666666666668,678.4333333333334,23.25,616.2358333333333,62.197500000000105,-0.8333333333333321,0
1647,0,37.75,544.2875,23.25,616.2358333333333,-71.94833333333327,14.5,1
1648,0,31.333333333333332,547.4583333333334,23.25,616.2358333333333,-68.77749999999992,8.083333333333332,0
1649,0,7.833333333333333,908.755,199.75,9.575000000000001,899.18,-191.91666666666666,1
1650,0,117.0,206.37333333333333,199.75,9.575000000000001,196.79833333333335,-82.75,1
1651,0,7.833333333333333,908.755,42.166666666666664,507.5308333333333,401.2241666666667,-34.33333333333333,0
1652,0,199.75,9.575000000000001,42.166666666666664,507.5308333333333,-497.9558333333333,157.58333333333334,0
1653,0,23.25,616.2358333333333,153.41666666666666,114.99166666666667,501.2441666666666,-130.16666666666666,1
1654,0,106.33333333333333,231.29083333333335,153.41666666666666,114.99166666666667,116.29916666666668,-47.08333333333333,0
1655,0,31.333333333333332,547.4583333333334,153.41666666666666,114.99166666666667,432.4666666666667,-122.08333333333333,1
1656,0,23.25,616.2358333333333,106.33333333333333,231.29083333333335,384.94499999999994,-83.08333333333333,0
1657,0,52.666666666666664,363.55916666666667,106.33333333333333,231.29083333333335,132.26833333333332,-53.666666666666664,1
1658,1,73.91666666666667,345.3808333333333,4.75,950.3508333333333,-604.97,69.16666666666667,0
1659,0,119.33333333333333,208.085,4.75,950.3508333333333,-742.2658333333333,114.58333333333333,0
1660,0,41.833333333333336,547.0616666666666,4.75,950.3508333333333,-403.2891666666667,37.083333333333336,1
1661,0,47.833333333333336,445.5566666666667,71.08333333333333,347.3966666666667,98.15999999999997,-23.249999999999993,0
1662,0,47.833333333333336,445.5566666666667,71.08333333333333,347.3966666666667,98.15999999999997,-23.249999999999993,1
1663,0,10.333333333333334,802.7458333333334,97.33333333333333,266.8333333333333,535.9125000000001,-87.0,1
1664,0,17.5,668.4533333333333,97.33333333333333,266.8333333333333,401.61999999999995,-79.83333333333333,1
1665,0,17.5,668.4533333333333,140.75,122.10083333333334,546.3525,-123.25,1
1666,0,68.16666666666667,309.01,140.75,122.10083333333334,186.90916666666664,-72.58333333333333,0
1667,0,8.333333333333334,979.0391666666666,128.16666666666666,173.70000000000002,805.3391666666665,-119.83333333333333,1
1668,0,40.25,541.2691666666667,128.16666666666666,173.70000000000002,367.56916666666666,-87.91666666666666,1
1669,0,8.333333333333334,979.0391666666666,105.08333333333333,251.55249999999998,727.4866666666666,-96.75,1
1670,0,128.16666666666666,173.70000000000002,105.08333333333333,251.55249999999998,-77.85249999999996,23.08333333333333,0
1671,1,24.25,661.3908333333333,170.0,56.55916666666667,604.8316666666666,-145.75,1
1672,1,24.25,661.3908333333333,43.166666666666664,463.3358333333333,198.05499999999995,-18.916666666666664,0
1673,0,14.666666666666666,765.2875,76.0,353.5416666666667,411.74583333333334,-61.333333333333336,0
1674,0,44.5,439.38750000000005,76.0,353.5416666666667,85.84583333333336,-31.5,0
1675,0,26.833333333333332,591.9966666666667,76.0,353.5416666666667,238.45499999999998,-49.16666666666667,1
1676,0,14.666666666666666,765.2875,162.08333333333334,113.88999999999999,651.3975,-147.41666666666669,0
1677,0,76.0,353.5416666666667,162.08333333333334,113.88999999999999,239.6516666666667,-86.08333333333334,1
1678,0,22.916666666666668,596.1358333333334,117.0,206.37333333333333,389.76250000000005,-94.08333333333333,0
1679,0,42.166666666666664,507.5308333333333,117.0,206.37333333333333,301.15749999999997,-74.83333333333334,1
1680,0,6.583333333333333,919.0008333333334,59.083333333333336,342.3675,576.6333333333334,-52.5,0
1681,0,33.583333333333336,545.7325,59.083333333333336,342.3675,203.36499999999995,-25.5,0
1682,0,6.583333333333333,919.0008333333334,47.75,505.79833333333335,413.20250000000004,-41.166666666666664,1
1683,0,25.583333333333332,649.9658333333333,47.75,505.79833333333335,144.16749999999996,-22.166666666666668,1
1684,0,167.0,70.245,195.08333333333334,21.5425,48.7025,-28.083333333333343,0
1685,0,167.0,70.245,188.33333333333334,25.513333333333335,44.73166666666667,-21.333333333333343,1
1686,1,195.08333333333334,21.5425,188.33333333333334,25.513333333333335,-3.970833333333335,6.75,1
1687,1,155.41666666666666,96.63333333333334,169.75,59.056666666666665,37.576666666666675,-14.333333333333343,0
1688,0,155.5,90.78249999999998,170.41666666666666,89.5675,1.2149999999999892,-14.916666666666657,0
1689,1,170.41666666666666,89.5675,71.66666666666667,338.205,-248.6375,98.74999999999999,0
1690,0,84.33333333333333,281.02500000000003,71.66666666666667,338.205,-57.17999999999995,12.666666666666657,0
1691,1,170.41666666666666,89.5675,103.0,162.465,-72.89750000000001,67.41666666666666,0
1692,0,162.08333333333334,113.88999999999999,61.0,383.06166666666667,-269.1716666666667,101.08333333333334,0
1693,0,44.5,439.38750000000005,61.0,383.06166666666667,56.32583333333338,-16.5,1
1694,0,162.08333333333334,113.88999999999999,44.5,439.38750000000005,-325.49750000000006,117.58333333333334,0
1695,0,26.833333333333332,591.9966666666667,44.5,439.38750000000005,152.60916666666662,-17.666666666666668,0
1696,0,106.25,221.55083333333334,62.5,394.93,-173.37916666666666,43.75,0
1697,0,37.75,544.2875,31.333333333333332,547.4583333333334,-3.1708333333333485,6.416666666666668,0
1698,0,52.666666666666664,363.55916666666667,31.333333333333332,547.4583333333334,-183.8991666666667,21.333333333333332,0
1699,0,37.75,544.2875,52.666666666666664,363.55916666666667,180.72833333333335,-14.916666666666664,1
1700,0,153.41666666666666,114.99166666666667,52.666666666666664,363.55916666666667,-248.5675,100.75,0
1701,0,119.33333333333333,208.085,20.166666666666668,668.4808333333333,-460.39583333333326,99.16666666666666,0
1702,0,88.33333333333333,264.2183333333333,20.166666666666668,668.4808333333333,-404.2625,68.16666666666666,0
1703,0,20.166666666666668,668.4808333333333,41.833333333333336,547.0616666666666,121.41916666666668,-21.666666666666668,0
1704,0,88.33333333333333,264.2183333333333,41.833333333333336,547.0616666666666,-282.8433333333333,46.49999999999999,0
1705,0,199.75,9.575000000000001,60.25,410.22583333333336,-400.65083333333337,139.5,0
1706,0,117.0,206.37333333333333,60.25,410.22583333333336,-203.85250000000002,56.75,0
1707,0,97.33333333333333,266.8333333333333,68.16666666666667,309.01,-42.17666666666668,29.166666666666657,0
1708,0,60.5,365.5291666666667,68.16666666666667,309.01,56.519166666666706,-7.666666666666671,1
1709,0,97.33333333333333,266.8333333333333,60.5,365.5291666666667,-98.69583333333338,36.83333333333333,0
1710,0,140.75,122.10083333333334,60.5,365.5291666666667,-243.42833333333334,80.25,0
1711,0,128.16666666666666,173.70000000000002,29.083333333333332,584.9375,-411.23749999999995,99.08333333333333,0
1712,0,40.25,541.2691666666667,29.083333333333332,584.9375,-43.668333333333294,11.166666666666668,0
1713,1,87.33333333333333,260.06333333333333,124.0,185.17666666666665,74.88666666666668,-36.66666666666667,0
1714,0,71.66666666666667,338.205,124.0,185.17666666666665,153.02833333333334,-52.33333333333333,1
1715,0,71.66666666666667,338.205,112.83333333333333,154.75333333333333,183.45166666666665,-41.16666666666666,1
1716,0,106.33333333333333,231.29083333333335,37.75,544.2875,-312.99666666666667,68.58333333333333,0
1717,0,59.083333333333336,342.3675,25.583333333333332,649.9658333333333,-307.5983333333333,33.5,0
1718,0,33.583333333333336,545.7325,25.583333333333332,649.9658333333333,-104.23333333333335,8.000000000000004,0
1719,0,47.75,505.79833333333335,33.583333333333336,545.7325,-39.93416666666661,14.166666666666664,0
1720,0,31.0,601.2233333333334,106.25,221.55083333333334,379.6725,-75.25,1
1721,1,103.0,162.465,87.33333333333333,260.06333333333333,-97.59833333333333,15.666666666666671,0
1722,1,69.66666666666667,332.87583333333333,99.5,263.14416666666665,69.73166666666668,-29.83333333333333,1
1723,0,150.83333333333334,112.9525,132.25,182.83416666666668,-69.88166666666667,18.583333333333343,0
1724,0,64.5,453.91333333333336,127.66666666666667,173.0058333333333,280.9075,-63.16666666666667,1
1725,1,97.83333333333333,223.06499999999997,127.66666666666667,173.0058333333333,50.05916666666667,-29.833333333333343,1
1726,0,173.5,71.89083333333333,127.66666666666667,173.0058333333333,-101.11499999999997,45.83333333333333,0
1727,0,135.33333333333334,152.17416666666665,127.66666666666667,173.0058333333333,-20.83166666666665,7.666666666666671,0
1728,1,155.16666666666666,116.30333333333333,127.66666666666667,173.0058333333333,-56.70249999999997,27.499999999999986,1
1729,0,64.5,453.91333333333336,97.83333333333333,223.06499999999997,230.8483333333334,-33.33333333333333,1
1730,0,160.16666666666666,102.60333333333334,97.83333333333333,223.06499999999997,-120.46166666666663,62.33333333333333,0
1731,0,160.25,109.0575,97.83333333333333,223.06499999999997,-114.00749999999996,62.41666666666667,0
1732,0,147.83333333333334,150.635,97.83333333333333,223.06499999999997,-72.42999999999998,50.000000000000014,1
1733,0,64.5,453.91333333333336,82.75,327.6641666666667,126.24916666666667,-18.25,1
1734,1,92.75,237.8175,82.75,327.6641666666667,-89.84666666666669,10.0,0
1735,0,96.08333333333333,260.5316666666667,82.75,327.6641666666667,-67.1325,13.333333333333329,1
1736,0,178.91666666666666,84.5575,82.75,327.6641666666667,-243.10666666666668,96.16666666666666,0
1737,0,155.25,133.76083333333332,82.75,327.6641666666667,-193.90333333333336,72.5,0
1738,0,64.5,453.91333333333336,69.58333333333333,361.0975,92.81583333333333,-5.083333333333329,1
1739,0,92.75,237.8175,69.58333333333333,361.0975,-123.28000000000003,23.16666666666667,1
1740,1,41.75,517.3316666666666,69.58333333333333,361.0975,156.23416666666657,-27.83333333333333,1
1741,1,53.0,485.83,69.58333333333333,361.0975,124.73249999999996,-16.58333333333333,0
1742,1,111.5,215.27083333333334,69.58333333333333,361.0975,-145.82666666666668,41.91666666666667,0
1743,1,89.75,298.6975,69.58333333333333,361.0975,-62.400000000000034,20.16666666666667,0
1744,0,128.16666666666666,157.56916666666666,69.58333333333333,361.0975,-203.52833333333336,58.58333333333333,0
1745,1,166.58333333333334,113.4575,69.58333333333333,361.0975,-247.64000000000004,97.00000000000001,0
1746,0,164.16666666666666,86.545,69.58333333333333,361.0975,-274.5525,94.58333333333333,0
1747,0,64.5,453.91333333333336,170.16666666666666,87.88583333333334,366.02750000000003,-105.66666666666666,1
1748,1,178.91666666666666,84.5575,170.16666666666666,87.88583333333334,-3.328333333333333,8.75,0
1749,1,141.5,137.63083333333333,170.16666666666666,87.88583333333334,49.74499999999999,-28.666666666666657,1
1750,0,147.58333333333334,135.73666666666668,170.16666666666666,87.88583333333334,47.85083333333334,-22.583333333333314,1
1751,0,92.75,237.8175,128.16666666666666,157.56916666666666,80.24833333333333,-35.41666666666666,1
1752,1,53.0,485.83,128.16666666666666,157.56916666666666,328.2608333333333,-75.16666666666666,1
1753,1,89.75,298.6975,128.16666666666666,157.56916666666666,141.12833333333333,-38.41666666666666,1
1754,0,166.58333333333334,113.4575,128.16666666666666,157.56916666666666,-44.111666666666665,38.416666666666686,0
1755,0,164.16666666666666,86.545,128.16666666666666,157.56916666666666,-71.02416666666666,36.0,0
1756,0,92.75,237.8175,166.58333333333334,113.4575,124.36,-73.83333333333334,1
1757,0,69.58333333333333,361.0975,166.58333333333334,113.4575,247.64000000000004,-97.00000000000001,1
1758,0,200.0,13.115,166.58333333333334,113.4575,-100.3425,33.41666666666666,1
1759,0,164.16666666666666,86.545,166.58333333333334,113.4575,-26.912499999999994,-2.4166666666666856,1
1760,1,73.25,346.76916666666665,92.75,237.8175,108.95166666666665,-19.5,1
1761,1,128.16666666666666,157.56916666666666,92.75,237.8175,-80.24833333333333,35.41666666666666,0
1762,0,166.58333333333334,113.4575,92.75,237.8175,-124.36,73.83333333333334,0
1763,0,164.16666666666666,86.545,92.75,237.8175,-151.27249999999998,71.41666666666666,0
1764,0,73.25,346.76916666666665,173.83333333333334,80.89,265.87916666666666,-100.58333333333334,1
1765,1,175.25,69.815,173.83333333333334,80.89,-11.075000000000003,1.4166666666666572,0
1766,0,132.16666666666666,170.42166666666665,173.83333333333334,80.89,89.53166666666665,-41.666666666666686,0
1767,1,41.75,517.3316666666666,111.5,215.27083333333334,302.0608333333332,-69.75,1
1768,1,96.08333333333333,260.5316666666667,111.5,215.27083333333334,45.26083333333335,-15.416666666666671,0
1769,1,173.83333333333334,80.89,111.5,215.27083333333334,-134.38083333333333,62.33333333333334,0
1770,0,132.16666666666666,170.42166666666665,111.5,215.27083333333334,-44.84916666666669,20.666666666666657,1
1771,1,41.75,517.3316666666666,89.75,298.6975,218.6341666666666,-48.0,0
1772,0,53.0,485.83,89.75,298.6975,187.1325,-36.75,1
1773,1,95.25,225.73000000000002,89.75,298.6975,-72.96749999999997,5.5,0
1774,0,140.0,178.35500000000002,89.75,298.6975,-120.34249999999997,50.25,0
1775,0,138.5,148.79916666666665,89.75,298.6975,-149.89833333333334,48.75,0
1776,0,41.75,517.3316666666666,160.25,109.0575,408.2741666666666,-118.5,1
1777,0,160.16666666666666,102.60333333333334,160.25,109.0575,-6.454166666666666,-0.08333333333334281,1
1778,0,147.83333333333334,150.635,160.25,109.0575,41.577499999999986,-12.416666666666657,1
1779,0,41.75,517.3316666666666,147.83333333333334,150.635,366.6966666666666,-106.08333333333334,1
1780,0,97.83333333333333,223.06499999999997,147.83333333333334,150.635,72.42999999999998,-50.000000000000014,1
1781,0,160.25,109.0575,147.83333333333334,150.635,-41.577499999999986,12.416666666666657,1
1782,1,69.58333333333333,361.0975,96.08333333333333,260.5316666666667,100.56583333333333,-26.5,1
1783,0,178.91666666666666,84.5575,96.08333333333333,260.5316666666667,-175.9741666666667,82.83333333333333,0
1784,0,155.25,133.76083333333332,96.08333333333333,260.5316666666667,-126.77083333333337,59.16666666666667,0
1785,0,157.33333333333334,104.18083333333334,96.08333333333333,260.5316666666667,-156.35083333333336,61.250000000000014,0
1786,0,69.58333333333333,361.0975,164.16666666666666,86.545,274.5525,-94.58333333333333,1
1787,1,128.16666666666666,157.56916666666666,164.16666666666666,86.545,71.02416666666666,-36.0,1
1788,0,166.58333333333334,113.4575,164.16666666666666,86.545,26.912499999999994,2.4166666666666856,0
1789,1,53.0,485.83,95.25,225.73000000000002,260.09999999999997,-42.25,1
1790,1,128.16666666666666,157.56916666666666,95.25,225.73000000000002,-68.16083333333336,32.91666666666666,0
1791,0,170.16666666666666,87.88583333333334,95.25,225.73000000000002,-137.8441666666667,74.91666666666666,0
1792,0,147.58333333333334,135.73666666666668,95.25,225.73000000000002,-89.99333333333334,52.33333333333334,0
1793,0,53.0,485.83,31.583333333333332,609.1341666666667,-123.30416666666673,21.416666666666668,1
1794,0,65.08333333333333,492.35999999999996,31.583333333333332,609.1341666666667,-116.77416666666676,33.5,1
1795,1,65.83333333333333,448.4941666666667,31.583333333333332,609.1341666666667,-160.64000000000004,34.25,0
1796,0,84.75,311.285,31.583333333333332,609.1341666666667,-297.8491666666667,53.16666666666667,0
1797,0,119.83333333333333,202.16083333333336,31.583333333333332,609.1341666666667,-406.97333333333336,88.25,0
1798,0,127.33333333333333,191.09916666666666,31.583333333333332,609.1341666666667,-418.0350000000001,95.75,1
1799,0,53.0,485.83,155.33333333333334,114.73833333333333,371.09166666666664,-102.33333333333334,0
1800,0,180.83333333333334,67.22833333333334,155.33333333333334,114.73833333333333,-47.50999999999999,25.5,0
1801,1,130.0,188.6883333333333,155.33333333333334,114.73833333333333,73.94999999999997,-25.333333333333343,1
1802,0,53.0,485.83,180.83333333333334,67.22833333333334,418.60166666666663,-127.83333333333334,1
1803,0,187.66666666666666,45.68416666666667,180.83333333333334,67.22833333333334,-21.54416666666667,6.833333333333314,0
1804,1,141.5,137.63083333333333,180.83333333333334,67.22833333333334,70.40249999999999,-39.33333333333334,1
1805,0,155.33333333333334,114.73833333333333,180.83333333333334,67.22833333333334,47.50999999999999,-25.5,1
1806,0,95.25,225.73000000000002,64.5,453.91333333333336,-228.18333333333334,30.75,1
1807,0,170.16666666666666,87.88583333333334,64.5,453.91333333333336,-366.02750000000003,105.66666666666666,0
1808,0,147.58333333333334,135.73666666666668,64.5,453.91333333333336,-318.1766666666667,83.08333333333334,0
1809,0,95.25,225.73000000000002,147.58333333333334,135.73666666666668,89.99333333333334,-52.33333333333334,1
1810,0,170.16666666666666,87.88583333333334,147.58333333333334,135.73666666666668,-47.85083333333334,22.583333333333314,0
1811,1,127.66666666666667,173.0058333333333,155.16666666666666,116.30333333333333,56.70249999999997,-27.499999999999986,1
1812,0,173.5,71.89083333333333,155.16666666666666,116.30333333333333,-44.412499999999994,18.333333333333343,0
1813,0,127.66666666666667,173.0058333333333,135.33333333333334,152.17416666666665,20.83166666666665,-7.666666666666671,0
1814,0,173.5,71.89083333333333,135.33333333333334,152.17416666666665,-80.28333333333332,38.16666666666666,0
1815,1,155.16666666666666,116.30333333333333,135.33333333333334,152.17416666666665,-35.87083333333332,19.833333333333314,0
1816,1,82.75,327.6641666666667,73.25,346.76916666666665,-19.10499999999996,9.5,1
1817,0,111.5,215.27083333333334,73.25,346.76916666666665,-131.4983333333333,38.25,0
1818,1,173.83333333333334,80.89,73.25,346.76916666666665,-265.87916666666666,100.58333333333334,0
1819,0,132.16666666666666,170.42166666666665,73.25,346.76916666666665,-176.3475,58.91666666666666,0
1820,0,82.75,327.6641666666667,53.0,485.83,-158.1658333333333,29.75,0
1821,1,89.75,298.6975,53.0,485.83,-187.1325,36.75,0
1822,0,180.83333333333334,67.22833333333334,53.0,485.83,-418.60166666666663,127.83333333333334,0
1823,1,141.5,137.63083333333333,53.0,485.83,-348.19916666666666,88.5,0
1824,1,130.0,188.6883333333333,53.0,485.83,-297.14166666666665,77.0,0
1825,0,155.33333333333334,114.73833333333333,53.0,485.83,-371.09166666666664,102.33333333333334,0
1826,0,82.75,327.6641666666667,155.25,133.76083333333332,193.90333333333336,-72.5,0
1827,0,178.91666666666666,84.5575,155.25,133.76083333333332,-49.20333333333332,23.666666666666657,0
1828,0,157.33333333333334,104.18083333333334,155.25,133.76083333333332,-29.579999999999984,2.083333333333343,0
1829,0,82.75,327.6641666666667,157.33333333333334,104.18083333333334,223.48333333333335,-74.58333333333334,1
1830,0,96.08333333333333,260.5316666666667,157.33333333333334,104.18083333333334,156.35083333333336,-61.250000000000014,1
1831,0,160.16666666666666,102.60333333333334,157.33333333333334,104.18083333333334,-1.5775000000000006,2.8333333333333144,1
1832,0,178.91666666666666,84.5575,157.33333333333334,104.18083333333334,-19.623333333333335,21.583333333333314,0
1833,1,141.5,137.63083333333333,157.33333333333334,104.18083333333334,33.44999999999999,-15.833333333333343,1
1834,1,170.16666666666666,87.88583333333334,157.33333333333334,104.18083333333334,-16.295,12.833333333333314,0
1835,0,155.25,133.76083333333332,157.33333333333334,104.18083333333334,29.579999999999984,-2.083333333333343,1
1836,0,82.75,327.6641666666667,178.91666666666666,84.5575,243.10666666666668,-96.16666666666666,1
1837,0,96.08333333333333,260.5316666666667,178.91666666666666,84.5575,175.9741666666667,-82.83333333333333,1
1838,0,183.91666666666666,43.1625,178.91666666666666,84.5575,-41.395,5.0,0
1839,0,155.25,133.76083333333332,178.91666666666666,84.5575,49.20333333333332,-23.666666666666657,1
1840,1,157.33333333333334,104.18083333333334,178.91666666666666,84.5575,19.623333333333335,-21.583333333333314,1
1841,0,111.5,215.27083333333334,132.16666666666666,170.42166666666665,44.84916666666669,-20.666666666666657,1
1842,1,173.83333333333334,80.89,132.16666666666666,170.42166666666665,-89.53166666666665,41.666666666666686,0
1843,1,96.08333333333333,260.5316666666667,41.75,517.3316666666666,-256.7999999999999,54.33333333333333,0
1844,0,97.83333333333333,223.06499999999997,41.75,517.3316666666666,-294.26666666666665,56.08333333333333,0
1845,0,160.16666666666666,102.60333333333334,41.75,517.3316666666666,-414.72833333333324,118.41666666666666,0
1846,0,160.25,109.0575,41.75,517.3316666666666,-408.2741666666666,118.5,0
1847,0,147.83333333333334,150.635,41.75,517.3316666666666,-366.6966666666666,106.08333333333334,0
1848,1,72.66666666666667,349.0216666666667,62.416666666666664,456.33666666666664,-107.31499999999994,10.250000000000007,0
1849,0,65.08333333333333,492.35999999999996,62.416666666666664,456.33666666666664,36.02333333333331,2.6666666666666643,1
1850,0,96.41666666666667,286.94083333333333,62.416666666666664,456.33666666666664,-169.39583333333331,34.00000000000001,1
1851,0,72.66666666666667,349.0216666666667,182.5,44.54749999999999,304.4741666666667,-109.83333333333333,1
1852,0,28.25,676.205,182.5,44.54749999999999,631.6575,-154.25,1
1853,0,114.25,198.88250000000002,182.5,44.54749999999999,154.33500000000004,-68.25,1
1854,0,130.08333333333334,153.59,182.5,44.54749999999999,109.04250000000002,-52.41666666666666,0
1855,0,72.66666666666667,349.0216666666667,49.916666666666664,473.6433333333334,-124.62166666666667,22.750000000000007,0
1856,0,122.83333333333333,193.39,49.916666666666664,473.6433333333334,-280.2533333333334,72.91666666666666,0
1857,0,72.66666666666667,349.0216666666667,98.33333333333333,241.21416666666664,107.80750000000006,-25.666666666666657,1
1858,0,65.08333333333333,492.35999999999996,98.33333333333333,241.21416666666664,251.14583333333331,-33.25,0
1859,0,65.08333333333333,492.35999999999996,49.0,521.4358333333333,-29.075833333333378,16.08333333333333,0
1860,1,62.416666666666664,456.33666666666664,49.0,521.4358333333333,-65.09916666666669,13.416666666666664,0
1861,0,47.083333333333336,475.2391666666667,49.0,521.4358333333333,-46.19666666666666,-1.9166666666666643,0
1862,0,104.91666666666667,255.71416666666667,49.0,521.4358333333333,-265.7216666666667,55.91666666666667,0
1863,0,139.5,144.5825,49.0,521.4358333333333,-376.85333333333335,90.5,0
1864,0,65.08333333333333,492.35999999999996,72.66666666666667,349.0216666666667,143.33833333333325,-7.583333333333343,0
1865,1,49.0,521.4358333333333,72.66666666666667,349.0216666666667,172.41416666666663,-23.66666666666667,1
1866,0,108.83333333333333,200.085,72.66666666666667,349.0216666666667,-148.9366666666667,36.16666666666666,1
1867,0,49.916666666666664,473.6433333333334,72.66666666666667,349.0216666666667,124.62166666666667,-22.750000000000007,1
1868,0,98.33333333333333,241.21416666666664,72.66666666666667,349.0216666666667,-107.80750000000006,25.666666666666657,1
1869,0,65.08333333333333,492.35999999999996,28.25,676.205,-183.84500000000008,36.83333333333333,0
1870,1,65.83333333333333,448.4941666666667,28.25,676.205,-227.71083333333337,37.58333333333333,1
1871,1,65.41666666666667,401.4258333333333,28.25,676.205,-274.77916666666675,37.16666666666667,0
1872,0,182.5,44.54749999999999,28.25,676.205,-631.6575,154.25,0
1873,0,81.83333333333333,350.51666666666665,28.25,676.205,-325.6883333333334,53.58333333333333,0
1874,0,65.08333333333333,492.35999999999996,84.75,311.285,181.07499999999993,-19.66666666666667,1
1875,0,31.583333333333332,609.1341666666667,84.75,311.285,297.8491666666667,-53.16666666666667,0
1876,1,102.66666666666667,222.60416666666666,84.75,311.285,-88.68083333333337,17.91666666666667,0
1877,0,97.83333333333333,223.06499999999997,160.16666666666666,102.60333333333334,120.46166666666663,-62.33333333333333,1
1878,0,184.91666666666666,39.997499999999995,160.16666666666666,102.60333333333334,-62.605833333333344,24.75,0
1879,0,160.25,109.0575,160.16666666666666,102.60333333333334,6.454166666666666,0.08333333333334281,1
1880,0,147.83333333333334,150.635,160.16666666666666,102.60333333333334,48.03166666666665,-12.333333333333314,1
1881,0,31.583333333333332,609.1341666666667,206.16666666666666,3.5833333333333335,605.5508333333333,-174.58333333333331,1
1882,1,97.5,275.7475,206.16666666666666,3.5833333333333335,272.1641666666667,-108.66666666666666,1
1883,1,179.41666666666666,72.36833333333333,206.16666666666666,3.5833333333333335,68.785,-26.75,1
1884,0,31.583333333333332,609.1341666666667,102.66666666666667,222.60416666666666,386.5300000000001,-71.08333333333334,1
1885,0,84.75,311.285,102.66666666666667,222.60416666666666,88.68083333333337,-17.91666666666667,1
1886,0,84.75,311.285,102.66666666666667,222.60416666666666,88.68083333333337,-17.91666666666667,1
1887,0,81.83333333333333,350.51666666666665,102.66666666666667,222.60416666666666,127.9125,-20.833333333333343,0
1888,0,31.583333333333332,609.1341666666667,119.83333333333333,202.16083333333336,406.97333333333336,-88.25,1
1889,0,57.333333333333336,499.13916666666665,119.83333333333333,202.16083333333336,296.9783333333333,-62.49999999999999,1
1890,0,47.083333333333336,475.2391666666667,119.83333333333333,202.16083333333336,273.0783333333333,-72.75,1
1891,0,179.41666666666666,72.36833333333333,119.83333333333333,202.16083333333336,-129.79250000000002,59.58333333333333,0
1892,1,65.83333333333333,448.4941666666667,114.58333333333333,221.67249999999999,226.8216666666667,-48.75,0
1893,0,65.83333333333333,448.4941666666667,114.58333333333333,221.67249999999999,226.8216666666667,-48.75,1
1894,1,49.333333333333336,480.825,114.58333333333333,221.67249999999999,259.15250000000003,-65.25,1
1895,0,110.83333333333333,234.01333333333332,114.58333333333333,221.67249999999999,12.340833333333336,-3.75,1
1896,0,158.25,104.29083333333334,114.58333333333333,221.67249999999999,-117.38166666666665,43.66666666666667,0
1897,1,65.83333333333333,448.4941666666667,97.5,275.7475,172.74666666666667,-31.66666666666667,0
1898,0,65.41666666666667,401.4258333333333,97.5,275.7475,125.67833333333328,-32.08333333333333,0
1899,0,122.83333333333333,193.39,97.5,275.7475,-82.35750000000002,25.33333333333333,1
1900,1,96.41666666666667,286.94083333333333,97.5,275.7475,11.193333333333328,-1.0833333333333286,0
1901,1,72.08333333333333,389.875,97.5,275.7475,114.1275,-25.41666666666667,1
1902,1,105.91666666666667,251.98,97.5,275.7475,-23.767500000000013,8.416666666666671,0
1903,1,179.41666666666666,72.36833333333333,97.5,275.7475,-203.37916666666666,81.91666666666666,1
1904,0,65.83333333333333,448.4941666666667,139.5,144.5825,303.91166666666663,-73.66666666666667,0
1905,0,127.33333333333333,191.09916666666666,139.5,144.5825,46.51666666666665,-12.166666666666671,0
1906,0,65.83333333333333,448.4941666666667,96.41666666666667,286.94083333333333,161.55333333333334,-30.583333333333343,1
1907,0,62.416666666666664,456.33666666666664,96.41666666666667,286.94083333333333,169.39583333333331,-34.00000000000001,1
1908,1,114.58333333333333,221.67249999999999,96.41666666666667,286.94083333333333,-65.26833333333335,18.166666666666657,1
1909,1,108.83333333333333,200.085,96.41666666666667,286.94083333333333,-86.85583333333332,12.416666666666657,0
1910,0,181.08333333333334,62.98499999999999,96.41666666666667,286.94083333333333,-223.95583333333335,84.66666666666667,1
1911,0,65.83333333333333,448.4941666666667,105.91666666666667,251.98,196.51416666666668,-40.08333333333334,1
1912,0,72.08333333333333,389.875,105.91666666666667,251.98,137.895,-33.83333333333334,1
1913,0,104.91666666666667,255.71416666666667,105.91666666666667,251.98,3.734166666666681,-1.0,0
1914,1,206.16666666666666,3.5833333333333335,105.91666666666667,251.98,-248.39666666666665,100.24999999999999,0
1915,1,81.83333333333333,350.51666666666665,105.91666666666667,251.98,98.53666666666666,-24.083333333333343,0
1916,1,179.41666666666666,72.36833333333333,105.91666666666667,251.98,-179.61166666666668,73.49999999999999,0
1917,1,179.41666666666666,72.36833333333333,105.91666666666667,251.98,-179.61166666666668,73.49999999999999,0
1918,1,20.5,678.4725,65.41666666666667,401.4258333333333,277.0466666666667,-44.91666666666667,1
1919,0,90.33333333333333,287.5216666666667,65.41666666666667,401.4258333333333,-113.90416666666658,24.916666666666657,0
1920,0,90.33333333333333,287.5216666666667,65.41666666666667,401.4258333333333,-113.90416666666658,24.916666666666657,0
1921,0,119.83333333333333,202.16083333333336,65.41666666666667,401.4258333333333,-199.26499999999993,54.41666666666666,1
1922,0,20.5,678.4725,185.25,31.60166666666667,646.8708333333333,-164.75,1
1923,1,114.58333333333333,221.67249999999999,185.25,31.60166666666667,190.07083333333333,-70.66666666666667,0
